COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
26428 , Spectroscopy of Organic Compounds,English , 5 ECTS , 2016/2017 ,F2A (Mon 13-17),"BSc,,MSc",Department of Chemistry,"
To enable the students to use NMR, MS, IR, and UV spectroscopy for
structure determination and analysis of chemical reactions within
organic chemistry and related subjects. 
","Demonstrate knowledge of the principles behind the following
analytical techniques: MS, IR-, NMR- and UV-spectroscopy Combine and evaluate spectroscopic data obtain from the
techniques listed above with respect to determining the structure
of a given organic compound. Use the term double bond equivalents. Demonstrate knowledge of the terms used within stereochemistry
and isomerism and know which effect these may have on the different
types of spectra. Analyze EI-MS and ESI-MS spectra with respect to
determination/​identification of the molecular mass, constituent
formula and analysis of characteristic fragmentation patterns for
organic compounds. Analyze IR spectra based on knowledge of characteristic
functional group frequencies in relation to the molecular
structure. Analyze UV spectra based on knowledge of the different electron
transitions and be able to use the different empirical rules to
determine the position of the absoption maxima from a given
structure. Analyze 1H and 13C NMR spectra. Demonstrate knowledge of the characteristic chemical shifts,
homo- and heteronuclear coupling constants and decoupling used in
an NMR based structuraldetermination. Calculate 1H and 13C chemical shifts from tables and perform a
first order spin-spin coupling-analysis. Use the intensities in 1H and 13C NMR spectra and demonstrate
knowledge of which effect the following terms has on these: number
of nuclei, NOE, relaxation times and exchange. Demonstrate knowledge as to which influence exchange has on
labile protons in 1H NMR.","
1H and 13C nuclear magnetic resonance spectroscopy (NMR): Use of
chemical shifts; homo and hetero coupling constants; and decoupling
for NMR based structural elucidation. -Mass spectrometry (MS):
Diverse methods for ionization of organic molecules; determination
of molecular weight and molecular formula; use of characteristic
fragmentation patterns. -Infrared spectroscopy (IR): Use of group
frequencies for diverse functional groups in relation to the
molecular structure. -Ultraviolet spectroscopy (UV): The nature of
electronic transitions; prediction of absorption frequencies of
characteristic chromophores as an aid in structural analysis. 
",26411,"
Charlotte Held Gotfredsen"
26433 , Organic Chemistry 3,English , 5 ECTS , 2016/2017 ,E4A (Tues 13-17),MSc,Department of Chemistry,"
To broaden the participants' knowledge of synthetic organic
chemistry and to discuss reaction mechanisms in terms of molecular
orbital theory. To make the participants familiar with modern
synthetic strategy and methodology, including synthesis of
compounds of interest to the pharmaceutical and fine chemicals
industry. 
","Demonstrate knowledge of Molecular Orbital Theory (MO
Theory) Describe chemical reactions in terms of MO Theory Use of the ""hard/soft"" theory of acids/bases
(electrophiles/​nucleophiles) Demonstrate knowledge of the reactivity of carbonyl
compounds Use organometallic reagents (particularly Li, Mg and Cu
reagents) in synthetic planning Demonstrate knowledge of the role of stereoelectronic effects
in elimination reactions Use olefination reactions in synthetic planning Describe in detail addition reactions to alkenes/alkynes Demonstrate knowledge of pericyclic reactions, particularly the
Diels-Alder reaction Use enolates/enolate equivalents in synthetic planning Plan organic syntheses based on the use of heteroatom
reagents Perform retrosynthetic analysis of organic compounds","
Introduction to molecular structure and molecular orbital theory,
as a general tool for the understanding of chemical reactions.
Stereochemistry. Methods for formation of carbon-carbon bonds.
Reactions of carbonyl compounds (carbanion/enolate chemistry,
Michael addition). Addition, elimination, and substitution
reactions. Introduction to retrosynthetic analysis and synthetic
planning. 
",26411,"
David Ackland Tanner"
26436 , Pharmaceutical Drug Development,English , 10 ECTS , 2016/2017 ,"E1 (Mon 8-12, Thurs 13-17)",MSc,Department of Chemistry,"
To give the students an understanding of the polytechnical nature
of engineering and drug discovery in the pharmaceutical industry
involving many disciplines such as: Industrial Biotechnology,
Chemical Engineering, Biochemistry, Medicinal Chemistry,
Pharmacology, Toxicology, Preclinical and Clinical Investigations,
Manufacturing, Regulatory Affairs (e.g. GXP), Patent issues, etc. 
","Explain how in-silico approaches can be used together with
bioassays for the discovery, design and development of novel small
organic lead compounds. Demonstrate general knowledge of assay technologies and their
roles and importance in drug discovery and development of e.g.
antibiotics. Explain the basic principles behind different types of
drug-receptor interactions (small molecule-protein and
protein-protein interactions). Master calculations of pharmacokinetic and pharmacodynamic
properties of drug candidates taking different types of
formulations into account. Explain the basic mechanisms of drug metabolism and how it
relates to toxicology. Understand the procedures involved in the different phases of
preclinical and clinical trials. Give a broad account of the up- and down-stream processes
involved in biotechnological based drug manufacturing. Give a broad account of the analytical methodologies necessary
for control of the purity of the final drug product. Demonstrate a general knowledge of patent issues and the role
of different regulatory authorities at various stages during the
drug discovery process. Give a basic account of GXP in drug development. Demonstrate knowledge of how drug production is planned and
executed for both small molecules and biopharmaceuticals. Explain the interplay between all the above mentioned
individual disciplines.","
The course gives an introduction and overview of the different
elements in pharmaceutical drug discovery and development.
Exercises will be given supporting the theoretical content. Major
case stories are presented in collaboration with Danish
pharmaceutical companies that are visited on excursions. 
",,"
Günther H.J. Peters,
Thomas Ostenfeld Larsen"
26438 , NMR Spectroscopy,English , 5 ECTS , 2016/2017 ,E4B (Fri 8-12),MSc,Department of Chemistry,"
The aim of the course is to give an overview of the 1D and 2D NMR
techniques that are being used in an NMR based structural analysis.

","Demonstrate knowledge of which type of structural information
may be gained from different 1D, 2D and pseudo 2D homo- and
heteronuclear NMR experiments. Demonstrate knowledge with respect to the fundamental theory
behind some of the previous mentioned NMR techniques Use the previous mentioned NMR experiments for structural
analysis of organic compounds. Analyze conformational and structural problems within organic
and biological compund classes. Demonstrate knowledge as to how different stereoisomers may
give different spectra and how such spectra are evaluated. Demonstrate knowledge of the terms T1 and T2 relaxation and
understand how these values may be obtained from different NMR
spectra. Identify a second order spin system and be able to calculate
different parameters in the analysis of an ABX spin system. Be able to extract spatial information from 1D- and 2D NOE
spectra. Demonstrate knowledge about the principles behind Rotating
frame and its applications within NMR spectroscopy. Predict how a spectrum might look based on a given organic
compound. Be able to extract coupling constants from 2D DQF-COSY
spectra.","
The course will cover an introduction to the different 1D, 2D and
pseudo 2D homo- and heteronuclear NMR techniques with emphasis on
what type of structural information the different NMR experiments
yield. This will include a theoretical and a practical description
of the NMR experiments. The analysis of different conformational
and structural problems related to organic and biologically
interesting compound classes will be covered. 
","26411,26428","
Charlotte Held Gotfredsen,
Jens Øllgaard Duus"
26444 , Organic Chemistry 4,English , 10 ECTS , 2016/2017 ,"F4 (Tues 13-17, Fri 8-12)",MSc,Department of Chemistry,"
To give the participants a theoretical and practical overview of
organic chemical syntesis. To provide an introduction to physical
organic chemistry and to deepen the understanding of reaction
mechanisms and how to elucidate them. To engage the participants in
a discussion of advanced problems in organic synthesis, and to make
them familiar with modern synthetic strategy and methodology,
including synthesis of compounds of interest to the pharmaceutical
industry. To provide an overview of modern organometallic chemistry
and catalysis. 
","Perform conformational analysis of cyclic and acyclic organic
compounds Give a detailed description of addition reactions of
electrophilic alkenes Demonstrate knowledge of diastereoselectivity in reactions of
cyclic and acyclic substrates Demonstrate knowledge of stereoelectronic effects in
fragmentations and rearrangements Propose methods to study organic chemical reactions Use heterocyclic chemistry in synthetic planning Demonstrate knowledge of the principles of asymmetric
synthesis Use reactions catalysed by transition metals Plan organic syntheses based on the use of heteroatom
reagents Perform retrosynthetic analysis of complex organic
molecules","
Molecular structure and MO-theory: repetition and extension of
concepts. Hard/soft acids and bases. Pericyclic reactions
(Diels-Alder, sigmatropic rearrangements etc.). Reaction mechanism
and physical organic chemistry. Retrosynthetic analysis. Heteroatom
reagents (P, Si, S, Se, B). Heterocyclic chemistry. Organometallic
chemistry and catalysis. Asymmetric synthesis. Total synthesis. 
",26433,"
David Ackland Tanner"
26471 , Organic Chemistry,Danish , 7.5 ECTS , 2016/2017 ,"E1 (Mon 8-12, Thurs 13-17) and F1 (Mon 8-12, Thurs 13-17)",BEng,Department of Chemistry,"
The purpose of the course is to familiarize the students with
organic chemistry to the extent that enables them to apply the
concepts of organic chemistry to problems encountered in
biochemistry and biological chemistry. To provide the necessary
background for using the organic chemistry literature on a sound
scientific background. 
","Name organic compounds using the IUPAC rules and determine
structural formula based on systematic names and also on selected
common names Apply Lewis and Brøndsted acid/base concepts in organic
chemistry Describe the stereo chemistry of organic compounds and apply
the nomenclatures R, S, E and Z Explain optical activity of organic compounds and in connection
with organic reactions Name the functional groups of organic chemistry and predict
their reactions Identify the reaction types: addition, elimination,
substitution and rearrangement as well as the reaction mechanismes:
SN1, SN2, E1, and E2 Explain formation, stability and utilization of carbocations
and carbanions Explain the chemistry of organic compounds containing several
functional groups including carbohydrates, amino acids, and
lipids Identify organic compounds on basis of their MS, IR, UV, and
1H-NMR spectra Apply the concept resonance to predict reaction intermediates
and products Use curved arrows to explain reaction mechanismes and
products Propose syntheses and reagents for organic reactions occuring
in several steps","
The organic chemistry is taught with basis in modern mechanistic
concepts. The students are trained in the IUPAC nomenclature. The
functional groups in organic chemistry are treated systematically.
The stereo chemistry is treated in detail. The students are
introduced to the chemistry of carbocations and carbanions. Also
introduced is the chemistry of carbohydrates, proteins and lipids.
The spectroscopic methods, i.e. MS, NMR and IR, are presented and
the students are trained in using these methods in identification
of organic compounds. 
",None,"
Irene Shim"
26474 , Organic and Inorganic Synthesis,English , 5 ECTS , 2016/2017 ,"E5 (Wed 8-17) ,  E2A (Mon 13-17) and E3A (Tues 8-12)  or  F5 (Wed 8-17) ,  F2A (Mon 13-17) and F3A (Tues 8-12)",BEng,Department of Chemistry,"
To practice laboratory techniques with particular emphasis on
syntheses of organic and inorganic compounds, including separation
and purification. To use spectroscopic methods for compound
identification. To use kemibrug for assessment and evaluation of
the risk factors for the chemicals used. To practice a safe
behaviour in the laboratory. 
","Assemble synthetic apparatus using standard laboratory
glassware Carry out simple organic and inorganic syntheses Separate organic compounds using extraction and
distillation Perform purification of the synthetic products by
crystallisation and/or distillation Write experimental records in a laboratory notebook in a way
that will allow the experiment to be reproduced Analyse the synthetic products by qualitative, spectroscopic
(IR, optical rotation) and physical methods (melting point, boiling
point) Use gas chromatography, gravimetric analysis and titration for
determination of purity Explain and understand the theory behind the reactions
performed Be familiar with practical work in the laboratory Use Kemibrug for evaluation of risk factors for the compounds
used Work safely in the chemical laboratory","
Synthesis of organic and inorganic compounds. Simple synthetic
techniques are employed for separation and purification of the
synthesised compound, e.g. distillation, filtration,
recrystallisation, drying and extraction. Analysis and
characterisation of the synthesised compounds by spectroscopic
methods (IR spectroscopy, optical rotation). Notebook writing.
Safety in the laboratory, including familiarity with practical
work. 
",None,"
Robert Madsen"
26499 , Organic Chemistry ,Danish , 0 ECTS , 2016/2017 ,August,BSc,Department of Chemistry,"
Look at the course description for 26400 or 26471. 
",Look at the course description for 26400 or 26471. - - - - - - -,"
Look at the course description for 26400 or 26471. 
",None,"
Irene Shim,
Robert Madsen"
26510 , Catalysis and Sustainable Chemistry,English , 10 ECTS , 2016/2017 ,"F4 (Tues 13-17, Fri 8-12)",MSc,Department of Chemistry,"
An interdisciplinary course which will give students a fundamental
understanding of various main type catalysts, and knowledge of
principles and methodologies applicable to obtain ressource
effecient and sustainable chemical reactions.

The student should be able to synthesize different main type
catalysts, characterize the structure of the materials on the
nanometer scale and test the materials for catalytic activity, thus
allowing them to establish structure-performance relationships.

Furthermore, it is expected that the student will be able to assess
the sustainability of catalytic processes after completing the
course. 
","describe the most important industrial catalytic processes and
catalysts describe the concepts of green and sustainable chemistry and
use these to assess the sustainability of industrially catalyzed
processes describe catalytic processes at nano-, meso- and
macro-levels write a possible reaction mechanism for a catalyzed reaction
and explain the electronic and steric factors which have influence
on the reaction prepare selected heterogeneous and homogeneous catalysts for
fluegas cleaning and chemicals production test selected heterogeneous and homogeneous catalysts and
determine how the behavior is related to intrinsic and extrinsic
properties of the catalysts select possible physico-chemical techniques to characterize
heterogeneous and homogeneous catalysts and use these to establish
relationship between structure and catalytic performance independently acquire knowledge about catalysis and catalysts
from literature, and communicate this orally perform group work and independently present the results of a
project and thereby illustrate key experimental and theoretical
aspects of catalysis and sustainability","
Lectures, discussions in groups, and laboratory projects will
combine to cover a broad range of subjects, e.g. main type
catalysts and catalytic effects, preparation methods, reaction
kinetics, process design, characterization techniques and structure
and reactivity of model catalysts and industrial catalysts.
Furthermore, a number of concepts of green and sustainable
chemistry will be dealt with in relation to environmentally benign
energy and chemicals production, e.g. multi-phase catalysis,
life-cycle assessment and alternative reaction media.

The practical projects in the course will to some extent be part of
the research performed at the Department of Chemistry where the
students are expected to search the relevant literature. 
","28241,26124","
Anders Riisager"
26701 ," Research Immersion, DTU Chemistry, July",English , 5 ECTS , 2016/2017 ,July,MSc,Department of Chemistry,"
Through participation in a research project in a shorter period of
time, the student will try to answer a question or solve a problem,
which is connected to the work of the supervisor.The student will
also gain general competencies, e.g. the ability to participate in
a constructive mentor-mentee relationships and the ability to
communicate science – in writing as well as orally. 
","Work in a focused and strategic manner to retrieve scientific
literature Read scientific articles and extract information of relevance
to a scientific project Critically evaluate own and other´s experimental designs Plan, carry out and finalise a project under tight time
constraints Orally communicate the main features of a scientific issue Communicate the results of a scientific project in a
report Constructively participate in a student-supervisor
relationship Explore and analyse relevant technologies for solving the given
problem","
The exact content of the project will be agreed upon with the
supervisor. The main points of the scientific issue must be
communicated orally to the other participants of the course. The
project must be communicated via a final, written report. 
",,"
Pernille Harris"
26702 ," Research Immersion, DTU Chemistry, August",English , 5 ECTS , 2016/2017 ,August,MSc,Department of Chemistry,"
Through participation in a research project in a shorter period of
time, the student will try to answer a question or solve a problem,
which is connected to the work of the supervisor. The student will
also gain general competencies, e.g. the ability to participate in
a constructive mentor-mentee relationships and the ability to
communicate science – in writing as well as orally. 
","Work in a focused and strategic manner to retrieve scientific
literature Read scientific articles and extract information of relevance
to a scientific project Critically evaluate own and other´s experimental designs Plan, carry out and finalise a project under tight time
constraints Orally communicate the main features of a scientific issue Communicate the results of a scientific project in a
report Constructively participate in a student-supervisor
relationship Explore and analyse relevant technologies for solving the given
problem","
The exact content of the project will be agreed upon with the
supervisor. The main points of the scientific issue must be
communicated orally to the other participants of the course. The
project must be communicated via a final, written report. 
",,"
Pernille Harris"
26900 , Molecular Charge Transport in Chemistry and Biology: An Introduction to the Theory,English , 6 ECTS , 2016/2017 ,Spring,Ph.D.,Department of Chemistry,"
For Ph.D. students and others interested in chemical and biological
charge transfer, and with an urge to approach charge transfer
concepts and formalism beyond the trivial.

Contents: established and frontier elements of electron and atom
group transfer in chemistry, biochemistry and biophysics. See
course description. 
","Become familiar with chemical redox processes, electrochemical
processes and biological electron transport processes. Understand these broadly encountered processes as fundamental
quantum mechanical electron transport phenomena. Obtain insight into fundamental features of quantum mechanical
and statistical mechanical theory including the quantum mechanical
tunnelling effect. Understand and describe the importance of condensed matter
reaction media in chemical and biological processes. Get to know the most important elements of chemical and
biological electron transport theory. Undertake calculations of the rate constants of chemical,
electrochemical and biological electron transfer processes and
assess the properties of the different processes in relation to
molecular electron transport theory. Become familiar with concepts and formalism relating to other
molecular charge transport phenomena such as proton tunnelling,
kinetic isotope effects, optical charge transfer processes, and
long-range electron transfer processes. Understand, describe and use electron transport concepts in
scanning tunnelling microscopy and other new nanotechnological
electron transport systems.","
Established and frontier elements of electron and atom group
transfer in chemistry, biochemistry and biophysics. Topics to be
chosen from:

1.The quantum mechanical tunnel effect in physical, chemical, and
biological systems.

2.The liquid state of the environmental reaction medium.

3.The simplest chemical process - electron transfer: outer sphere
electron transfer in inorganic and organic chemistry; dissociative
electron transfer.

4.Towards preciser electron transfer theory: nuclear tunnelling;
chemical processes at low temperatures; the diabatic and adiabatic
limits.

5.Optical electronic processes and charge transfer spectroscopy.

6.Proton and atom group transfer: general acid and base catalysis,
kinetic isotope effects.

7.The electrochemical process: the solid-liquid interface; electron
transfer at metal and semiconductor electrodes; electron densities
and electron tunnelling.

8.The notion of ""long-range"" electron transfer;
intermediate states and intermediate matter; environmental dynamics
and electron tunnelling.

9.Electron transfer in proteins and nucleic acids: molecular
recognition; coherent processes; the photosynthetic apparatus;
enzyme function and conformational dynamics.

10.Solvation and resolvation dynamics - the stochastic approach.

11.Perspectives and outlook: chemical nanostructures; molecular
electronics; scanning probe microscopy, STM and AFM; ultrafast
processes; charge transfer and phase transitions. 
",,"
Jingdong Zhang"
26912 , The Rietveld Method and X,English , 5 ECTS , 2016/2017 ,Spring,Ph.D.,Department of Chemistry,"
To give a practical introduction to the Rietveld method for crystal
structure refinements from conventional or synchrotron powder
diffraction data. 
","Be able to outline fundamental diffraction theory. Be able to outline the building of crystalline material in
terms of unit cells and symmetries. Be able to outline the powder diffraction method, its
advantages and drawbacks. Be able to outline the Rietveld method, its advantages and
drawbacks. Be able to outline possible error sources and how to
avoid/reduce them. Be oriented in crystallographic literature, databases and
internet resources. Be able to carry out data collection, data handling and
Rietveld refinements on crystal structures. Be able to present methods and results in a form acceptable to
the scientific literature.","
X-rays. General diffraction theory. Powder diffraction. Data
collection strategies. Least-squares method. Rietveld

method. Refinement strategies. Particle size and defects.
Quantitative analysis. Practical exercises in sample preparation,
data collection, data handling, crystal structure refinements and
reports. 
","26330,26320,26322","
Kenny Ståhl"
26920 , Advanced Organic Synthesis,English , 5 ECTS , 2016/2017 ,Outside schedule structure,Ph.D.,Department of Chemistry,"
The aim of the course is to provide an introduction to selected
topics in modern synthetic organic chemistry. The main emphasis
will be placed on methods for stereoselective synthesis and
applications to the total synthesis of complex molecules,
particularly biologically significant natural products. 
","Perform retrosynthetic analysis of complex target
molecules Demonstrate knowledge of strategic and tactical aspects of
synthetic planning Demonstarte knowledge of the principles of convergent
multi-step synthesis Demonstrate knowledge of the principles of stereoselective
organic synthesis Describe reaction mechanisms in detail Plan multi-step syntheses of complex organic molecules Use modern methods of asymmetric synthesis in synthetic
planning Use organometallic reagents and catalysts in synthetic
planning Use protective groups in synthetic planning Evaluate synthetic plans in terms of strategy, tactics and
efficiency","
Total synthesis of complex organic molecules, particularly
biologically active natural products. 
",26444,"
David Ackland Tanner"
26925 , Stereoselective Organic Synthesis,English , 5 ECTS , 2016/2017 ,Fall,Ph.D.,Department of Chemistry,"
The aim of the course is to give an introduction to modern methods
for stereoselective synthesis. Emphasis will be placed on
diastereoselective and enantioselective reactions, including
catalytic methods. 
","Understand the mechanistic principles behind stereoselective
synthesis Understand the principles of stereocontrol: substrate control,
reagent/catalyst control Implement stereoselective methods in the total synthesis of
complex organic molecules Understand enantioselective addition reactions Understand stereoselective reactions of alkenes Understand sigmatropic rearrangements Understand cycloaddition reactions Plan multistep stereoselective organic syntheses","
Carbonyl addition reactions

Enolate chemistry and stereoselective aldol reactions

Sstereoselective allylation reactions

Stereoselective addition and oxidation reactions of alkenes

Sigmatropic rearrangements

Diels-Alder and hetero-Diels-Alder reactions

[3+2] and [2+2] Cycloaddition reactions 
",26444,"
David Ackland Tanner"
26932 , Problems in the Organic Chemistry of Natural Products,English , 5 ECTS , 2016/2017 ,Outside schedule structure,Ph.D.,Department of Chemistry,"
To be trained in the organic chemistry that forms the basis for
synthesis and analysis of natural products. 
","Solve complex problems within natural product synthesis Assign the structure of a natural product from spectroscopic
data Suggest a realistic retrosynthetic analysis of complex
secondary metabolites Apply catalytic, reagent and substrate based stereocontrol in
synthesis Work individually and in teams with synthetic problems Present solutions at meetings and partake in a discussion of
the details Apply the chemical literature as a basis for new solutions to
synthetic problems Evaluate synthetic plans Integrate knowledge of reaction mechanisms in synthetic
planning","
The students should devise solutions to various problems in organic
chemistry working either alone or in groups. The problems will
include the following:

- retrosynthetic analysis of new organic molecules and natural
products

- structural determination of natural products

- stereoselective synthesis of complex molecules 
",,"
David Ackland Tanner,
Mads Hartvig Clausen"
26944 , Advanced NMR spectroscopy,English , 5 ECTS , 2016/2017 ,Outside schedule structure,Ph.D.,Department of Chemistry,"
The aim of the course is to give an overview of the 1D and
multidimensional NMR techniques that are being used in an NMR based
structural analysis. Furthermore, the participants will acquire
skills in applying advanced NMR methods to solve analytical
problems. 
","Demonstrate knowledge of which structural information may be
obtained from the different 1D, 2D, pseudo 2D and pseudo 3D homo-
and heteronuclear NMR techniques. Perform a theoretical presentation of different NMR
experiments. Analyze conformational and structural problems within organic
and biological compounds classes using advanced NMR methods. Demonstrate practical experience with acquisition of NMR
experiments and knowledge of which parameters are important for the
individual experiments. Demonstrate theoretical and practical experience with data
processing of the individual NMR experiments. Present a NMR based structural analysis of an organic compound
both written and orally. Predict which NMR experiments to use to solve a given
structural problem. Extract spatial information from complicated 1D NOE and 2D
NOESY spectra.","
The course will cover an introduction to the different 2D and
pseudo 2D and 3D homo- and heteronuclear NMR techniques with
emphasis on what type of structural information the different NMR
experiments yield. This will include a theoretical and a practical
description of the experiments, data acquisition and data
processing routines. The analysis of different conformational and
structural problems related to organic and biologically interesting
compound classes will be covered. 
",26428,"
Charlotte Held Gotfredsen,
Jens Øllgaard Duus"
26960 , Green Chemistry and Technology,English , 5 ECTS , 2016/2017 ,Spring,Ph.D.,Department of Chemistry,"
To introduce and evaluate terms, principles, and methodologies
associated with green chemistry and technology and apply the gained
knowledge to plan and outline a research project. 
","account for concepts linked to green chemistry account for fundamental principles and methodologies of
importance for green chemical technology describe the correlation between green chemistry and
sustainability apply quantitative parameters to decribe environmental aspects
of chemical reactions and processes assess the sustainability of chemical technologies from an
environmental view point accumulate knowledge from literature sources on green chemistry
and technology plan and outline a research project on green chemical
technology present a research project which illustrates the curriculum in
the course","
Renewable chemicals and fuels. Sustainable energy sources and
energy production. Technologies to reduce air pollution.
Sustainable production of bulk chemicals. 
","28241,28922,26510","
Anders Riisager,
Rasmus Fehrmann"
