COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
34290 , Information Theory,English , 5 ECTS , 2016/2017 ,Spring,Ph.D.,Department of Photonics Engineering,"
To allow Ph.D. students to use methods from information theory in
their research e.g. in communication systems. 
","Calculate the entropy of memoryless sources and Markov
sources Calculate the mutual information and channel capacity for
simple channels Apply Huffman coding and other simple source coding
methods Determine error-correcting capability of linear codes and
bounds for their performance Find parameters of some well-known codes, e.g. Hamming,
Reed-Solomon and product codes Calculate and analyze adaptive code lengths in source
coding Explain basic elements in two-dimensional information
theory Apply methods from information theory to problems related to
their ph.d. project","
The course covers the fundamental results in information theory:

Entropies for various classes of sources including 2-D, channel
capacity and coding theorems for information channels, coding
theorems for data compression. Some recent results will be selected
depending on the interests of the participants. 
",None,"
Søren Forchhammer,
Knud J. Larsen"
,,,,,,,,,,,,
34302 , Engineering Practices,Danish , 10 ECTS , 2016/2017 ,E1B (Thurs 13-17) and January,BSc,Department of Photonics Engineering,"
To give an introduction to studying at DTU and to give an
introduction to the areas of the bachelor programme, including
presentations of typical methods and tasks within these areas. To
develop good study and work habits for both theoretical and
experimental tasks. To develop skills in the documentation of
experimental work. 
","Organise the work in small groups on practical project
work Document and evaluate project work in written reports Evaluate and provide feedback on written reports Make individual study plans Use the facilities in CampusNet in connection with educational
activities Search for relevant litterature in online databases Use MATLAB for simple numerical calculations Develop software in Java that can exchange information via the
Internet","
Studying techniques and study planning. Projects within the Network
Technology and IT field. Innovation 
",None,"
Lars Staalhagen"
,,,,,,,,,,,,
34311 , Introduction to Networks for Telecommunication and Data Communication,Danish , 5 ECTS , 2016/2017 ,E2B (Thurs 8-12)  or  F3A (Tues 8-12),BSc,Department of Photonics Engineering,"
To give a general introduction to communication networks from
simple point-to-point communication systems to the interconnection
of these in larger communication networks, to Internet based
applications. 
","Explain generic concepts such as services, signalling,
protocols and reference models Describe and compare packet-switched and circuit-switched
transmission Analyse traditional principles for reliable transfer of
information Analyse and compare MAC algorithms for wired and wireless local
area networks Describe the fundamental principles, network architectures and
central protocols of the Internet Describe and compare transport protocols for the Internet Describe the traditional wired telephone network, including
services, devices and network architectures Compare basic and supplementary telecommunication services and
their implementations Describe the fundamental principles and services in networks
for mobile communication Compare network architectures for mobile communication Describe modern transport network technologies","
General concepts: Protocols, packet switched and circuit switched
transmission. Ethernet and wireless local area networks. Internet
architecture, principles and fundamental protocols (IP, TCP/UDP,
SMTP and HTTP). PSTN network for telephony. GSM, UMTS and LTE
mobile communication networks. Transport network technologies. 
",None,"
Lars Staalhagen"
,,,,,,,,,,,,
34315 , Internet of Things – Application and Infrastructure Development,Danish , 5 ECTS , 2016/2017 ,F2B (Thurs 8-12),BSc,Department of Photonics Engineering,"
The course will let students obtain in-depth understanding of
Internet of Things, including architecture, protocols, and
challenges, and gain valuable full-stack hands-on experiences on
embedded hardware development, application development and service
deployment. The course will provide students with state-of-the-art
open-source hardware and cloud service tools to build innovative
IoT applications/services aiming at increasing energy efficiency,
improving quality of life, and/or increasing productivity. 
","Understand the essence and challenges of Internet of
Things. Evaluate networking protocols for different IoT
applications. Develop simple hardware prototypes with sensors Develop embedded programs to transmit data to/from the IoT
device. Understand state-of-the-art cloud services. Use cloud services to process, analyze and store IoT data. Deploy and showcase the developed IoT system and
application. Understand usecases for different standard solution","
Introduction to architectures, protocol principles, and challenges
of IoT.

Circuit board prototyping using Arduino with sensor devices,
including temperature sensor, light sensor, vibration sensor,
forcing sensor, etc.

Embedded and Python programming on Arduino to implement simple data
collection, loop control, and data communication with MQTT,
Bluetooth Smart, etc.

AWS cloud services to process, analyze and store the data from the
IoT device, with network security. 
",None,"
Lars Dittmann,
Hao Yu"
,,,,,,,,,,,,
34318 , Programming projects in Network Technology and IT,Danish , 5 ECTS , 2016/2017 ,June,BSc,Department of Photonics Engineering,"
To develop software that is capable of, e.g., communicating over
the Internet, by combining the participants' knowledge of
communication technology, networks and software development. 
",Collaborate in small groups on software development Specify requirements for software functionality Design high-level structure of software Implement software in high-level programming language Implement a communication protocol in software Design test of developed software Verify functionality of software Document implemented software,"
Internet application protocols. Protocol specification. Software
design and implementation. Software testing and verification.
Software documentation. 
","02102,02101,02161,02105,34310,34311","
Lars Staalhagen"
,,,,,,,,,,,,
34319 , Programming projects in Network Technology and IT,Danish , 5 ECTS , 2016/2017 ,August,BSc,Department of Photonics Engineering,"
To develop software that is capable of, e.g., communicating over
the Internet, by combining the participants' knowledge of
communication technology, networks and software development. 
",Collaborate in small groups on software development Specify requirements for software functionality Design high-level structure of software Implement software in high-level programming language Implement a communication protocol in software Design test of developed software Verify functionality of software Document implemented software,"
Internet application protocols. Protocol specification. Software
design and implementation. Software testing and verification.
Software documentation. 
","02102,02101,02161,02105,34310,34311","
Lars Staalhagen"
,,,,,,,,,,,,
34330 , Introduction to Mobile Communication,English , 10 ECTS , 2016/2017 ,"E3 (Tues 8-12, Fri 13-17)",BSc,Department of Photonics Engineering,"
To give the participants detailed knowledge of existing and future
networks for mobile communication. The goal is to enable the
participants to not only understand the principles of different
mobile communication networks but to apply this knowledge to
evaluating and design of real mobile communication systems,
considering their technical possibilities and limitations. 
","Explain the general principles in cellular networks for mobile
communication Compare architectures and network element functionality of
mobile communication networks and apply that to existing and future
generations of mobile networks Explain how signaling in mobile communication networks is used
during central procedures such as registering, call setup and
handover Explain the modulation principles used in mobile communication
and other wireless networks and apply this to how speech and data
are transmitted through mobile communication networks Explain the central mechanisms and parameters that influence
the capacity, coverage and services of mobile communication
networks and apply that to dimensioning of mobile networks Use computer simulations to determine the performance of mobile
communication technologies and compare realistic scenarios Use lab measurements to evaluate the performance of mobile
communication technologies. Write and evaluate reports on mobile communication","
Networks for mobile communication: GSM, UMTS and LTE. Future mobile
communication (4G/5G). Data communication in mobile networks (GPRS,
EDGE, HSDPA, HSUPA and LTE). Architectures of mobile communication
networks and network elements: MSC, BSC, SGSN, GGSN, Node B, RNC,
etc. Protocols. Signalling: Registering, Call set-up, Handover,
etc. Modulation and error-correcting codes. Services in mobile
communication networks and service architectures (e.g., IMS) in
mobile communication networks. Other wireless technologies such as
Bluetooth, NFC, WLAN and WiMAX. Planning and dimensioning of mobile
communication networks.

Report writing and evaluation is used actively throughout the
course as a preparation for the final report in the course. 
","34310,34311","
Henrik Lehrmann Christiansen"
,,,,,,,,,,,,
34339 , Experimental Mobile Communication,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Photonics Engineering,"
To introduce the students to practical lab work related to mobile
communication. Many of the topics studied in 34330 “Introduction to
mobile communication” will be investigated experimentally in this
course. A lab setup that enables building a lab-sized mobile
network will be used to perform a number of experiments with mobile
communication systems. This involves using advanced measurement
equipment – but also just ordinary mobile phones and measurements
on live mobile networks. 
","Assess the coverage of live mobile networks Set up and configure advanced mobile communication measurement
equipment Evaluate mobile communication systems by measurements. Perform mobile radio measurements and evaluate the
performance Explain the relationship between network settings and
performance Document lab work Identify the key components in a mobile phone Evaluate how mobile phone capabilities impact
performance","
GSM / GPRS / EDGE / UMTS / HSPA / LTE capabilities and limitations
– in real life. Network parameters and configuration,
Investigate/measure timing, power and signaling.

Voice services (Call setup / release – signaling and performance,
Voice codecs). SMS / MMS services. Mobile network procedures
(Handovers / cell reselections, Registration / attach).

Coverage, field strength and base station positioning.

Packet data transfer capabilities, Bit rate and BER measurements,
Configuration (coding schemes, TS/code allocation, modulation
etc.), Terminal dependencies, Network parameters,
Investigate/measure timing, power and signaling, Application
behavior.

System settings (Network settings and counters, Impact on
application behavior), General mobile network setup and performance
(RF signals in time and frequency domain, Power, modulation, timing
and RF performance, Live network performance)

The course is composed of a set of small tasks to be carried out in
groups of 2-3 students in the lab. The outcome of each of the tasks
should be documented in a lab journal and the lab journals must be
approved to pass the course. 
",34330,"
Henrik Lehrmann Christiansen"
,,,,,,,,,,,,
34341 , Principles in Data Communication,English , 5 ECTS , 2016/2017 ,E2A (Mon 13-17),MSc,Department of Photonics Engineering,"
To provide the students with a detailed knowledge of modern data
networks, with the emphasis on the network's structures and the
principles for transferring information. The course will - based on
existing data networks and principles - also describe the
principles that future data networks may be based upon. The
students are expected to have a basic understanding of the most
common types of data networks, such as local area networks and the
Internet. 
","Describe methods for reliable transfer of information in
communication networks Explain the principles of Network Management Explain the principles of local area networks Describe the fundamental principles of packet-switched
networks Describe the important Internet protocols: IP, TCP and UDP,
including the purpose and principles of TCP Congestion Explain IntServ and DiffServ principles for Quality-of-Service
(QoS) support in the Internet Analyse efficiency of ARQ methods Analyse performance of MAC schemes","
Layering in communication systems. Error detecting and error
correcting codes. ARQ-methods: Stop-and-wait, Go-back-N and
Selective Reject. Performance of ARQ-methods. Local Area Networks:
General principles, Ethernet, Wireless-LANs. Packet-switched
networks: General principles, routing, queueing-disciplines,
traffic management. Internet: IP, TCP and UDP. TCP Congestion
Control. MPLS. Network Management. 
","34310,34311","
Henrik Wessing"
,,,,,,,,,,,,
34342 , Teletraffic Engineering,English , 5 ECTS , 2016/2017 ,F2A (Mon 13-17),MSc,Department of Photonics Engineering,"
To practice the application of mathematical methods and models
based on probability theory for performance evaluation of
telecommunication and data communication systems and networks. This
includes both switching systems and networks, as well as computer
systems and data networks. Furthermore, to introduce principles of
optimisation as a tool in solving planning and decision problems
for systems and networks. 
","characterize traffic (arrival processes and service processes)
by relevant parameters apply state transition diagrams for modelling and evaluating
systems optimize loss systems and evaluate relevant performance
parameters optimize queueing systems and evaluate relevant performance
parameters engineer small networks for both loss systems and queueing
systems - - -","
Introduction. Man-machine systems. The modelling process. Basic
traffic concepts.

The stochastic elements of the traffic process: time distributions
and arrival processes. Poisson process and generalisations.

Telecommunication: Loss systems with full accessibility. Erlang and
Engset traffic. Limited accessibility and overflow theory.
Switching networks. Dimensioning principles, Moe's principle.
Telecommunication networks: topology, routing, quality of service.

Datacommunication: Erlang delay system. Machine repair model.
Multi-dimensional delay systems. Queueing models for computer
systems. Queueing networks.

Data networks and Internet: routing, topology, scheduling, service
protection, measurements. Simulation principles and applications.
Exercises: application of software for network planning, exercises.

",02323,"
Lars Dittmann"
,,,,,,,,,,,,
34343 , Mobile Backhaul Networks,English , 5 ECTS , 2016/2017 ,F2B (Thurs 8-12),MSc,Department of Photonics Engineering,"
To give the students a detailed knowledge of modern mobile
communication systems. This course builds on the knowledge acquired
in 34330 “Introduction to mobile communication”, but the focus here
is on the backhaul network, i.e., the network connecting the base
stations to the core network and the Internet. Also more advanced
topics in the radio access network will be covered. 
","Evaluate requirements to mobile backhaul networks and assess
the backhaul’s impact on coverage and capacity Define design criteria for mobile network deployments Design backhaul networks (dimensioning and choice of
technology) Estimate load and capacity requirements in mobile networks and
based upon this carry out dimensioning of mobile backhaul Define requirements to synchronization, resilience and
security Explain how protocols, capacity and technologies impact mobile
applications Design backhaul for special applications, e.g., small-cells,
relays, inter cell coordination and Cloud-RAN Comprehend advanced literature in the field of mobile
communication","
Mobile backhaul networks:

Topologies, wire-less and wire-line backhaul technologies,
capacity, load and dimensioning, fronthaul and backhaul, mobile
access and aggregation networks, synchronization, resilience,
Quality of service, security. Protocols, protocol stacks and
protocol overheads.

UMTS/HSPA/LTE/LTE-A mobile network radio access:

Providing coverage and capacity. Macro/micro/pico/femto cells.
Special antennas, remote radio heads and cloud-RAN. Interference
mitigation techniques. 
",34330,"
Henrik Lehrmann Christiansen"
,,,,,,,,,,,,
34345 , Signalling Systems and Technology for Railways,English , 5 ECTS , 2016/2017 ,E3A (Tues 8-12),MSc,Department of Photonics Engineering,"
The purpose of the course is to illustrate the integrated operation
of railway systems in regards to dispatching, signalling and
interlocking and the technologies enabling it. The course aims at
establishing a basic understanding of functional subsystems,
technological principles and differential evolutionary technical
developments, which can be applied for the evaluation and
declaration of design rules, analysis and design of signalling and
interlocking infrastructure elements for railways. 
","Describe the interrelation between traffic management systems,
signal equipment, interlocking systems and on-board train
protection systems. Clarify the safety principles in railway operations Clarify the safety principles in signalling systems Explain the principles behind Train Detection (Track Clear
Detection) and how it is used in signalling systems. Describe the purpose and functionality of an interlocking
system for a station. Apply design rules for signalling, interlocking and train
protection systems. Analyse requirements and design accordingly infrastructure
elements for railway signalling and interlocking in specific
contexts (i.e. railway station or open line). Explain ERTMS and illustrate the differences from previous
signalling systems. Describe the principles of GSM-Railways (GSM-R) communication
technology. Analyse requirements for GSM-R based radio coverage, for
stations or open lines, and design the necessary GSM-radio
elements. Describe the principles of Communications-Based Train Control
(CBTC) system, assessing differences and similarities with other
systems (i.e. ERTMS).","
The course introduces the theoretical background and history of
railway signalling systems. The theoretical part of the course
introduces the signal equipment, interlocking systems and their
instrumental relation to traffic control. Different types of
signalling systems will be introduced, including The European Rail
Traffic Management System (ERTMS) and the Communications-Based
Train Control (CBTC). During the course and correlated with the
theoretical presentations, focus will be put on the design and
evaluation of signalling systems through periodic required
exercises. The course is comprised of lectures by local staff and
guest lectures from external consultancy. A field trip (to study
infrastructure elements and traffic control) could be integrated in
the plan, but can not be guaranteed a priori, since it depends on
external stakeholders possibilities. 
","34341,34311,13523,13124,13240,13524,13525,34330,13125","
José Soler"
,,,,,,,,,,,,
34349 , FPGA design for Communication systems,English , 10 ECTS , 2016/2017 ,E5 (Wed 8-17),MSc,Department of Photonics Engineering,"
To enable the students a) to analyse and design integrated circuits
based on FPGA technology for use in broadband communications
(broadband electronics), especially optical communication and, SDH,
OTN, Ethernet, IP and MPLS systems; b) to understand the design
principles involved spanning from specification and simulation over
synthesis, verification and optimisation; c) to complete a design
project, involving specification, implementation and documentation 
","Understand fundamental problems in Broadband Electronics
development Develop a block level specification (group work) Implement a specification in VHDL/Verilog Write efficient VHDL/Verilog code for communication
applications Perform functional simulation of implemented design Perform synthesis and verification Use optimisation tools Write a technical report documenting the project Carry through a structured development process for an
engineering project Evaluate and provide constructive criticism for others’
work","
Survey of high-speed electronic design principles in digital
communication systems. VHDL coding styles, FPGA architectures,
parallel design, pipelining, memory control, scheduling, error
detection, clock and data synchronisation. Hardware architectures
and performance of telecommunications and data communication switch
systems. Examples from recent or ongoing research. The student
projects include high-speed design by use of VHDL (Very high-speed
integrated circuits Hardware Description Language) based FPGA
design tools. 
","34310,02139","
Michael Stübert Berger"
,,,,,,,,,,,,
34350 , Broadband Networks,English , 10 ECTS , 2016/2017 ,"E1 (Mon 8-12, Thurs 13-17)",MSc,Department of Photonics Engineering,"
The objective for this course is to provide the students with a
network perspective overview of functions and elements as well as
related standards which form the basis for the implementation of
future integrated global communication networks. 
","identify the challenges of building global communication
networks differentiate between physical and logical networks illustrate different topologies for communication networks compare the difference between circuit and packet switched
networks asses control and management systems for large networks devise procedures for building networks providing high
reliability and quality of service (QoS) relate the principles in SDH, ATM, MPLS, GMPLS, OTN, IP, QoS
and SDN analyze ongoing research in communication networks and its
relation to legacy technologies formulate a project scope, evaluate relevant technologies and
debate findings and results","
The focus of the course will be on service integrated and switched
networks and contain topics such as network topologies (ring, star,
meshed, tree), horizontal and vertical reference models, complex
communication systems, transmission and multiplexing protocols
(SDH, ATM, IP, MPLS, OTN) and the internal relation, logical vs.
physical networks, network resilience (objective, methods,
layering), network control and management (GMPLS, ASON, SDN, TMN),
multilevel switching, distributed vs. centralized switching,
implementation of large switch systems, energy efficiency, quality
of service (QoS), datacenter networks and transition from legacy to
next generation networks.

In addition to lectures, the students will work on a project
report, individually or in groups, where one of the topics is
treated in-depth.

At an appropriate level the course will incorporate topics from
ongoing research activities within the department as well as guest
lecturers from Danish industry. 
","34310,34311,34130,34140","
Lars Dittmann,
Sarah Renée Ruepp"
,,,,,,,,,,,,
34351 , Access,English , 5 ECTS , 2016/2017 ,E3B (Fri 13-17),MSc,Department of Photonics Engineering,"
Kurset giver et bredt overblik over metoder og teknikker der bruges
til at tilkoble forskellige typer terminaler f.eks. private
husholdningsapparater, underholdningselektronik, telemedicinsk
måleudstyr, sensorer (og lignende M2M udstyr) til et
kommunikationsnet.

Kurset vil primært fokusere på de kablede netværk samt netværk der
bruger ikke-licenseret frekvensbånd (mobilkommunikation er bl.a.
dækket i 34330 og 34343) . både det traditionelle problem med at
blive forbundet til et offentligt eller globalt net og fremkomsten
af hjemmenet som kan forbinde. Kurset vil omhandle såvel de fysiske
transmissionsdele med fokus på de forskellige mutipleksningsmetoder
der generelt bruges til at opnå høj båndbreddeeffektivitet for
medier med varierende karakteristika samt protokolhierarkiske
aspekter der sikrer integration af mange forskellige applikationer
med meget forskellige kvalitetsbehov og krav til nettets ydeevne
(QoS).

Endelig vil man på kurset drøfte indflydelsen på det generelle nets
arkitektur såvel som kontrol, styring og planlægning af et net –
herunder en generel introduktion til de statistiske forhold i
relation til trafikaggregering der er med til at sikre en
omkostningsoptimeret tilkobling til nettet. 
","Forstå den arkitekturmæssige opbygning af Internettet der
sikrer tilslutning af brugere, terminaler, tjenester, autonome
apparater (f.eks. sensorer) o.l Forstå principperne i brugen af forskellige netværks topologier
og multipleksning principper til effektive og omkostningsoptimerede
slutbruger systemer. Forstå principperne og kravene til et offentligt accessnet og
et hjemmenet. Forstå de basale forskelle på kablede og ikke kablede
(trådløse) net Forstå de basale forskelle på delt og dedikeret media ud fra
bl.a. performance og service garanti aspekter Forstå betydningen i valg af protokol arkitektur for access
net Forstå betydningen i valg af multipleknings metode for access
net Forstå principperne og arkitekturerne i xDSL net, både den
basale teknologi, samt principperne i ”bitstream access”, rå
kobber, traditionel og fremskudt DSLAM Forstå brugen af optisk fiber i access og hjemmenet (både
aktive og passive optiske accessnet – EPON, GPON, xGPON) Forstå CAP, DMT, FDMA, OFDMA, CDMA og lignende
principperne Forstå de grundlæggende principielle i kabelmodem (DOCSYS) og
powerline net","
Kurset vil behandle generelle aspekter ved adgang til net og
benytte konkrete ""standarder"" til at eksemplificere
grundlæggende tendenser og forskelle. Kurset vil vurdere og
sammenligne muligheden for øget kapacitet i kabelnet med
fleksibiliteten og mobiliteten i trådløse net. Inden for den
offentlige del af nettet vil løsninger dels fokusere på genbrug af
den eksisterende infrastruktur (f.eks. kabelmodem eller xDSL) dels
løsninger der kræver ny kabling i form af optiske fiber (f.eks.
PONs). Der vil være stor fokus på forståelse af de basale
principper og sammenligning af fordele og ulemper ved de
forskellige løsningmodeller.

For hjemmenettet vil der ligeledes blive fokuseret på sammenligning
af de forskellige fremherskende teknologier og teknikker (f.eks.
Blue Tooth, ZigBee, WiFi, LiFi, USB, Firewire og Ethernet) samt at
der vil blive fokuseret på hvordan hjemmets udstyr integreret
fysisk og protokol teknisk. Der vil også blive set på hvordan dele
af hjemmenettet fysisk kan være pladseret uden for hjemmet i
eksempelvis cloud løsninger.

Kurset vil ligeledes omhandle gatewayfunktionen og seamless
interworking aspekter ved krydskommunikation mellem de private og
de offentlige områder og mellem kablede og trådløse domæner.

Indenfor de generelle netsaspekter vil kurset behandle nogle af de
nyeste ideer om hvordan man restrukturerer net f.eks. baseret på en
mediekonverter, som samler de forskellige adgangsformater og
dirigerer data til den mest fordelagtige baggrunds- eller
tjenesteinfrastruktur (Content distribution networks).

I relation til disse aspekter vil der i kurset blive give en
generel gennemgang af opbygningen af datacentre og metoder til
virtualisering af disse ressources samt sikkerheds aspekter i
forhold til f.eks. ”smart homes” eHealth og lignende anvendelser. 
","34310,34311","
Lars Dittmann"
,,,,,,,,,,,,
34352 , Advanced Protocols,English , 7.5 ECTS , 2016/2017 ,F3A (Tues 8-12),MSc,Department of Photonics Engineering,"
Make the students able to assess pro and cons of protocols used in
modern communication systems. Understand and discuss the mechanism
of different types of protocols. The course contains well known
protocols as well as newly defined protocols from scientific
research papers. The students are expected to have a priori
knowledge of network and protocols. 
","Describe the basic mechanisms of the protocols in the
course Account for the reasons of introducing/defining the
protocol Make simple calculations estimating the demands to hardware and
software platforms for a given protocol, based on a deep knowledge
of the signalling complexity of the protocol Estimate if the presented protocols raises new problems for
other protocols Analyse if protocols fulfils its intended goal Assess if the protocols have security vulnerabilities Discuss pro and cons of the protocols Understand the role of the protocols in a reference
model","
Topics are selected according to the student´s interests. Examples:
transport and tunneling protocols. High speed point-to-point
protocols, hierarchical and constraint based routing protocols,
resource reservation protocols, protocols for streaming multimedia,
network management protocols, signaling protocols. Protocols used
for MPLS, VPLS and policy based routing (BGP/O-BGP). Network
security and authentication protocols. 
",34350,"
Lars Dittmann"
,,,,,,,,,,,,
34354 , Network modelling and simulation,English , 10 ECTS , 2016/2017 ,"E2 (Mon 13-17, Thurs 8-12)",MSc,Department of Photonics Engineering,"
To give the participants a detailed understanding of the use of
modelling and simulation in relation to performance evaluation of
communication systems. To give the participants skills in the
design, implementation and use of simulation models to evaluate the
performance of communication systems. The participants will get
hands-on experience with an advanced software tool (OPNET Modeler)
for modelling and simulation of communication systems. 
","Assess the usability of simulation for performance evaluation
of communication systems Describe the principles of event-driven simulation Design simulation models of communication systems and/or
protocols based on e.g. protocolspecifications Implement simulation models in simulation tool Verify and validate simulation models Document the design, implementation, verification and
validation of simulation models Design and perform simulations Document and evaluate simulation results","
Methods for performance evaluation. Types of models. Network
modeling. Optimization of simulation models. Modeling tools. Event
driven simulation. Simulation strategies. Processing and
presentation of simulation results. 
","34330,34355,34341,34350","
Lars Staalhagen"
,,,,,,,,,,,,
34355 , Routing in Data Networks,English , 5 ECTS , 2016/2017 ,F3A (Tues 8-12),MSc,Department of Photonics Engineering,"
To give the participants detailed knowledge about how path
selection (routing) is performed in networks. After this course the
participants should be able to quantitatively assess and compare
different routing options, optimally configure routing in networks
and develop new routing protocols. 
","Describe the principle of shortest-path routing incl.
distance-vector and link-state routing Describe the partition of the Internet into Autonomous
Systems Explain the differences between Interior Gateway Protocols and
Exterior Gateway Protocols in the Internet Explain the central routing protocols in the Internet Describe the design and architecture of routers Describe Address Lookup methods in a router, including the
concept of Longest Prefix Match Explain the principles of multicast routing, hierarchical
routing and routing in ad-hoc networks Describe the purpose of constraint-based routing, and newer
technologies for control traffic","
Shortest-path routing. Routing-principles: Distance-vector and
Link-state. Routing protocols in the Internettet: RIP, OSPF og BGP.
Hierarchical routing. Multicast routing. Routing in ad-hoc
networks. Constraint-based routing. Router design. Address-lookup
in routers and longest-prefix match. Guest lectures by service
providers and network operators. 
","34310,34311","
Michael Stübert Berger"
,,,,,,,,,,,,
34357 , Telecommunication Services,English , 10 ECTS , 2016/2017 ,"F4 (Tues 13-17, Fri 8-12)",MSc,Department of Photonics Engineering,"
To qualify the student for design and analysis of next generation
telecommunication networks with focus on target network services
and in regard of choice of concept, architecture and protocols. 
","Describe the mechanisms and interactions involved in multimedia
transmission over IP and analyze requirements for specific
applications, in terms of scalability and other. Apply the previous abilities to design architectures allowing
streaming-based services. Describe the characteristics on main VoIP signalling
protocols/architectures (SIP vs H323) and analyze SIP & H323
behaviour, based on experimentation and traffic analysis. Infer similarities and differences of basic SIP-based
architectures vs complex ones, i.e. UMTS's Internet Multimedia
Subsystem (IMS). Describe the requirements for interoperation of conventional
telephony (PSTN/SS7) architectures, with VoIP-based ones, for basic
voice services as well as for supplementary services (i.e.
IN). Apply the previous abilities to analyse service requirements
and to design adequate architectures allowing the provision of
telephony services in hybrid and/or converged telephony
networks. Organize, plan and carry out collaborative work in group
projects -","
The course addresses emerging telecommunication services and
network architectures with a strictly technological focus and
leaves market, business and regulation aspects out of
consideration. Initially the focus is on current IP-based
commercial telecom-related services such as multimedia streaming,
voice over IP, IP telephony and the Internet Multimedia Subsystem
(IMS) for UMTS. This continues to protocols and architectures for
providing hybrid and converged voice based services and Next
Generation Networks (NGN). Finally platforms and architectures for
service development and provision in a converged, IP based network
are discussed.

The course is designed also to address generic competences such as
communication skills, ability to think critically and creatively,
drive to work with open problems, team work, control of self and
group learning, self confidence and adaptability to demanding and
changing environments. 
","02815,34531,34341,34350,34351","
José Soler"
,,,,,,,,,,,,
34358 , Programing Services for Next Generation Networks,English , 5 ECTS , 2016/2017 ,E1A (Mon 8-12),MSc,Department of Photonics Engineering,"
To qualify the student for design & implementation of SIP-based
services. 
","Interpret a user's description of services. Analyze deployment requirements for a service in a SIP/IMS
network. Define implementation requirements for a service in a SIP/IMS
network. Explain SIP Servlets technology. Explain SIP Servlets Container behavior. Implement SIP-based services based on SIP Servlets API. Get used to conventional SIP Servlets development and
deployment environments. Understand possibilities and implications of integration with
other (web) technologies.","
The focus of the course is on SIP Servlet technology and service
implementation based on SIP Servlet API. An initial, brief,
introduction to SIP, IMS, VoIP and telephony services will be
provided (please see Remarks section). Afterwards SIP Servlets
technology will be presented and the behavior of a SIP Servlets
container explained. The SIP Servlets API will be introduced
afterwards and different examples discussed and analyzed.

Half of the course will be devoted to this initial theoretical
introduction, supported by related exercises and practical
examples. The rest of the course will be reserved for students to
design and implement a service on their own. 
",34357,"
José Soler"
,,,,,,,,,,,,
34359 , SDN: Software,English , 5 ECTS , 2016/2017 ,F1A (Mon 8-12),MSc,Department of Photonics Engineering,"
To give participants knowledge about the design and implementation
of network services using the Software Defined Networking (SDN)
paradigm. 
","Understand the concept of SDN (i.e. abstracting and
centralizing the control plane) Analyze the implications of shifting from traditional network
architectures to software defined networks Assess the benefits and drawbacks of applying SDN in different
areas in telecommunications (e.g. WAN, data centers etc.) Explain how existing network services can be created in SDN
(e.g. firewalls, load balancing, mobility, etc.) Understand the SDN programming model (with respect to the
Floodlight SDN controller) Evaluate the possibility of creating novel network services
using SDN and design such a service Implement a network service using the knowledge acquired
throughout the lectures Document and defend orally the project work","
The course aims to give an introduction into Software Defined
Networking and how can it be used to improve current networks, as
well as to enable students to develop network services using SDN
specific tools.

In the first part of the course the students will be introduced to
the SDN paradigm. A series of SDN-based network services, from
different areas of telecommunications, is covered during the
lectures (e.g. security, load balancing, wireless, routing, network
virtualization, etc.). The course material draws from latest
research and developments within SDN. The students will get
hands-on experience with tools and programming models for SDN.

The second part of the course is reserved for students to design
and implement a network application (service) using the tools and
concepts introduced in the first part. 
","02102,02101,34355,34341","
José Soler"
,,,,,,,,,,,,
34361 , Optical Networks,English , 5 ECTS , 2016/2017 ,F4A (Tues 13-17),MSc,Department of Photonics Engineering,"
To give the participants a detailed knowledge of the most relevant
operational and technological aspects of optical transport
networks. 
","Describe the special characteristics of optical
telecommunication networks Explain the steps needed to setup and recover a connection in
an optical network Explain and differentiate the optical circuit/burst/packet
switching paradigms Evaluate pros and cons of different survivability
techniques Differentiate routing algorithms used in traditional and
optical networks Critically asses and debate latest research in the fiels of
optical networks Dimension an optical network for given traffic demands, using a
computer-based tool Apply theoretical concepts in consultancy tasks and practical
simulation setups","
Network structures and networkstypes. Optical crossconnects. Trafic
theory and traffictypes (services). Management of optical networks;
configuration, performnace and fault management (network
restoration). Algorithms for routing and wavelength assignment.

Network planning. Simulations, lab work and consultancy
assignments. 
",34350,"
Martin Nordal Petersen,
Lars Dittmann,
Sarah Renée Ruepp,
Anna Manolova Fagertun"
,,,,,,,,,,,,
34390 , Telecommunication Networks of the Future ,English , 5 ECTS , 2016/2017 ,Spring,Ph.D.,Department of Photonics Engineering,"
To describe new directions in telecommunication systems, and
introduce performance evaluation methods and resource management at
an advanced level. 
","understand, apply, and develop methods for evaluating advanced
communication systems acquire knowledge about an advanced problem of current
interest construct models where only relevant aspects of a system are
included choose optimal methods and tools for solving a specific
problem evaluate commercial tools for problem solving solve a specific problem by mathematical modelling and/or
simulation assess requirements to a solution based on available
information and data work out a report/paper at an academic level","
The course deals with performance evaluation and control of future
telecommunication networks using stochastic modelling and
simulation tools. The networks may include mobile and wireless
networks (cellular, satellite), high-speed networks, Internet
(wired & wireless), intelligent networks, etc. The actual
course content will depend upon and include the most recent
problems, networks and tools. 
",,"
Lars Dittmann"
