COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
27610, Python and Unix for Bioinformaticians,English , 10 ECTS , 2016/2017 ,F2A (Mon 13-17) and F2B (Thurs 8-12),MSc,Department of Systems Biology,"
The student should be able to solve minor bioinformatic problems in
a structured manner using Python in a Unix environment, for example
during project work. 
","Use various data types and built-in functions in Python. Demonstrate insight in structured problem solving. Recognize patterns in data and generalize from them. Analyze and plan the execution of a minor computational
project. Design and implement an efficient algorithm in Python. Decompose a computational task using sub-routines. Find and correct errors in a program based on its
behavior. Evaluate the running time of programs. Parse (read and extract) (bioinformatic data) files for needed
information. Define and use regular expressions (computational pattern
recognition). Write code so others can understand it, and understand others
code.","
This course provides an introduction to elementary Unix and the
Python programming language following basic programming principles
and good programming practices. The Unix introduction covers basic
commands, file manipulation and input/output redirection. In
Python, various looping and control structures, built-in data and
container types (lists and dictionaries), regular expressions and
more advanced data structures are covered. As an example, common
bioinformatic file formats are parsed and manipulated. A large part
of the course is spent on computer exercises which are integrated
with the lectures. Students will get a minor programming project
during the course, possibly a project of their own design. 
",None,"
Peter Wad Sackett"
,,,,,,,,,,,,
27611, Introduction to Bioinformatics,Danish , 5 ECTS , 2016/2017 ,F4A (Tues 13-17),BSc,Department of Systems Biology,"
Students should become familiar with the use of computers for
molecular structure and sequence analysis, with special emphasis on
applications in microbiology, biotechnology and biotech industry.

Introduction to Bioinformatics is a practically oriented course
with focus on the practical use of the methods. A large part of the
course is computer-based exercises. 
","Explain how the information in biological macro-molecules, such
as DNA and protein can be represented in an electronical
format. Explain how DNA and protein sequences from related organisms
are influenced by a common evolutionary history. Search for sequence and structure data from the publicly
available databases, such as GenBank, UniProt and PDB. Visualize protein 3D structure using computer software. Generate and critically evaluate DNA and peptide
alignments. Query sequence databases using alignment based methods (BLAST)
and critically evaluate the results Predict the most probable biological function of a novel gene
or protein product by comparison to already characterized
genes/proteins. Generate multiple sequence alignments of sets of related
sequences – using both globally and locally optimized
algorithms. Generate phylogenetic trees from multiple alignments. Generate and interpret visualizations of the information
content of sets of related sequences (“logo plots”).","
Evolution at the DNA level. Taxonomy. Practical use of taxonomy
databases.

Biological information. Information content in biological
macro-molecules. DNA sequencing – including error sources. DNA
sequences in electronical format. How to use the GenBank database.

Protein sequences. Protein structure levels. Protein sequences in
electronical format. Sources of protein sequences (direct
sequencing and computer based translation). How to use the UniProt
database.

Protein structure. How protein structures are determined. Quality
of protein structure data. How to use the PDB database. Computer
based visualization of protein structure.

Pairwise alignment. Alignment scores, gaps, substitution matrices.
Global and local alignment.

BLAST. How to use BLAST for searching sequence databases. Critical
evaluation of results. Iterative BLAST.

Multiple alignments. The use of heuristic methods due to data
complexity. Globally and locally optimizing algorithms.

Generation and interpretation of phylogenetic trees from multiple
alignments. The NJ algorithm for tree construction. Rooted versus
unrooted trees.

Weight-matrix based methods. How to search using weight-matrices.
Generation and interpretation of LOGO plots. 
","27932,27002","
Bent Petersen,
Henrik Nielsen,
Rasmus Wernersson"
,,,,,,,,,,,,
27615, Molecular Evolution,English , 5 ECTS , 2016/2017 ,F5B (Wed 13-17),MSc,Department of Systems Biology,"
To provide the student with broad knowledge in the field of
molecular evolution (i.e., the evolution of DNA, RNA, and
proteins), and with in-depth knowledge of model-based methods for
phylogenetic tree reconstruction and hypothesis testing in an
evolutionary context. Although the study of molecular evolution
does require a certain level of mathematical understanding, this
course has been designed to attract a diverse range of students. 
","Account for natural selection and the neutral theory of
molecular evolution. Solve simple population genetic problems. Account for important properties of phylogenetic tree
plots. Construct phylogenetic trees under the parsimony, distance, and
maximum likelihood criteria (using the PAUP* program); construct
Bayesian phylogenetic trees (using the MrBayes program). Use the Fitch algorithm to manually compute the length of a
tree given an alignment; use this as the basis for selecting the
most parsimonious tree(s). Manually compute the likelihood for a phylogenetic model given
a set of parameter values and an alignment. Manually compute the posterior probabilities for a set of
phylogenetic models, given a set of parameter values and prior
model probabilities; use this as the basis for selecting the best
model. Use the program modeltest to choose a suitable nucleotide
substitution model for a phylogenetic analysis. Use the PAML program package to detect positively selected
sites in a protein-encoding gene. Use likelihood ratio testing for manually selecting the best of
two alternative phylogenetic models. Use the PAUP* program for investigating the degree of
uncertainty in a phylogenetic tree by non-parametric
bootstrapping. Use the PAML program package for comparing alternative
phylogenetic hypotheses by parametric bootstrapping.","
Brief introduction to evolutionary theory and population genetics.

Mechanisms of molecular evolution. Models of DNA and protein
substitution. Reconstruction of phylogenetic trees using distance
based methods, parsimony, maximum likelihood, and Bayesian
techniques. Advanced models of nucleotide substitution
(gamma-distributed mutation rates, molecular clock models, codon
models and analysis of selective pressure). Statistical analysis of
biological hypotheses (likelihood ratio tests, parametric
bootstrapping, Bayesian statistics).

The student will acquire practical experience in the use of
computational methods by analyzing sequences from the scientific
literature. 
","01005,27430,27231,27021,27230","
Anders Gorm Pedersen"
,,,,,,,,,,,,
27617, Protein structure and computational biology,English , 5 ECTS , 2016/2017 ,F5A (Wed 8-12),MSc,Department of Systems Biology,"
The aim of the course is to enable students to analyse protein
structure and function for the purpose of rational drug design and
optimization of biocatalysts. This includes practical computer
exercises dealing with construction and validation of homology
models of proteins for which no experimental structure is
available, as this allows prediction of biological properties of
novel proteins. 
","Reproduce the 20 natural amino acids and account for their
structural and chemical properties. Describe the basic protein structure elements and their
properties. Describe the necessary steps for determination of
three-dimensional protein structures using NMR spectroscopy and
x-ray crystallography, and account for essential strengths and
weaknesses of the two methods. Navigate the PDB structure database and the corresponding file
types Operate the basic functions of the program PyMOL for
visualisation of protein structure. Predict local structural properties of proteins based on their
sequences using common, web-based prediction tools. Evaluate the quality of experimental protein structures based
on general validation criteria. Construct a homology model of a protein of unknown structure
given the sequence and evaluate its quality. Analyse and discuss the structural context of annotated protein
features such as epitopes, post-translational modifications and
active sites. Predict the effect of point mutations on the interaction with
ligands, conformational changes and other structural
properties.","
Protein structure from primary to quaternary, experimental
determination of protein structures, structural genomics,
prediction of secondary structure, accessibility etc, fold
recognition, homology modelling, structure validation, protein
structure analysis, protein engineering. 
",,"
Paolo Marcatili"
,,,,,,,,,,,,
27625, Algorithms in bioinformatics,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Systems Biology,"
To provide the student with an overview and in-depth understanding
of bioinformatics machine-learning algorithms. Enable the student
to first evaluate which algorithm(s) are best suited for answering
a given biological question and next implement and develop
prediction tools based on such algorithms to describe complex
biological problems such as immune system reactions, vaccine
discovery, disease gene finding, protein structure and function,
post-translational modifications etc. 
","Understand the details of the algorithms commonly used in
bioinformatics. Develop computer programs implementing these algorithms. Identify which type of algorithm is best suited to describe a
given biological problem. Understand the concepts of data redundancy and homology
reduction. Develop bioinformatics prediction algorithms describing a given
biological problem. On a detailed level, the student will be able to implement and
develop prediction tools using the following algorithms: Dynamic
programming, Sequence clustering, Weight matrices, Artificial
neural networks, and Hidden Markov models. Design a project where a biological problem is analyzed using
one or more machine learning algorithms. Implement, document and present the course project.","
The course will cover the most commonly used algorithms in
bioinformatics. Emphasis will be on the precise mathematical
implementation of the algorithms in terms of functional computer
programs. During the course, biological problems will be introduced
and analyzed with the purpose of highlighting the strengths and
weaknesses of the different algorithms. The following topics will
be covered:

Dynamic programming: Needleman-Wunsch, Smith-Waterman, and
alignment heuristics

Data redundancy and homology reduction: Hobohm and other clustering
algorithms

Weight matrices: Sequence weighting, pseudo count correction for
low counts, Gibbs sampling, and Psi-Blast

Hidden Markov Models: Model construction, Viterbi decoding,
posterior decoding, and Baum-Welsh HMM learning

Artificial neural networks: Architectures and sequence encoding,
feed-forward algorithm, back propagation and deep neural networks

The course will consist of lectures, discussion sessions and
computer exercises, where the students will be introduced to the
different algorithms, their implementation and use in analyzing
biological problems. In the end of the course, the student will
work on a group project were one or more of the algorithms
introduced in the course are applied to analyze a biological
problem of interest. The project report shall be written as a
research paper. 
","02102,02115,27619,27611,02312","
Morten Nielsen"
,,,,,,,,,,,,
27626, Next,English , 5 ECTS , 2016/2017 ,June,MSc,Department of Systems Biology,"
The advent of Next Generation Sequencing (NGS) technologies have
transformed how biological research is being performed and today
almost all biological fields use the technology for cutting edge
discoveries. Today, a human genome can today be sequenced in very
short time for approximately $1000 giving unprecedented
possibilities for investigating human traits, evolution and
diseases. Similarly whole bacterial communities and their interplay
with the environment can be studied, unravelling novel enzymes and
organisms. As these experiments produce massive amounts of data
bioinformatics skills and supercomputing is crucial for the
analysis. The aim of the course is to give the students knowledge
of the NGS technology with the focus on the data analysis. The
course will qualify the students to understand NGS data and enable
them to analyze these in an UNIX/Linux working environment. The
last part of the course will be project work that is based on the
students own data or data from public databases. 
","Explain the applications of the different NGS technologies,
including the weakness and strengths of the approaches. Explain the steps involved in a general NGS data analysis. Explain key theoretical concepts of alignment and de novo
assembly. Apply programs in Unix for analysis of NGS data. Synthesize and formulate a project and relevant question within
the field. Apply the knowledge from the course to answer the question in a
project. Apply analytical skills and reflect on results from the
individual steps and the final project. Cooperate in groups for project work and communicate results on
a poster.","
The technology behind 454, Illumina, Solid and Ion Torrent; Single
molecule sequencing (Third Gen); Quality Control; Error Correction;
Alignment; BAM processing; Genotyping; SNPs, Indels, de novo
assembly; Human sequencing; Bacterial sequencing; Ancient DNA;
Metagenomics; Genomic Epidemiology; RNAseq; Exome sequencing;
Preparation of a project where NGS data is analyzed; presentation
of poster. 
","27610,27231,27230,27619,27430","
Simon Rasmussen,
Thomas Sicheritz-Pontén"
,,,,,,,,,,,,
27633, Bioinformatic for It and Health,Danish , 5 ECTS , 2016/2017 ,E5A (Wed 8-12),BSc,Department of Systems Biology,"
See the Danish text 
",See the Danish text See the Danish text See the Danish text See the Danish text See the Danish text See the Danish text See the Danish text See the Danish text See the Danish text See the Danish text See the Danish text,"
A basic understanding of DNA, RNA, and amino acids, including
genes, proteins and various classes of enzymes. Learning the
nucleotides in DNA and RNA, as well as the 20 amino acids and an
understanding of the physical / chemical properties.

What is an enzyme and which amino acids or functional groups are
important for an enzyme, particularly in and around the active
site.

Use PyMOL to visualizere an enzyme in 3D, including the
identification of the amino acids in the active site.

Use sequence databases like Uniprot and Genbank.

Tools for pairwise local and global alignment.

Use blast to search for homologous sequences and understand the
meaning and use of an alignmentscores and an e-value ​​to identify
a reliable alignment.

Make pairwise sequence alignment on paper ie using the rules and
methods as used by the alignment program Blast.

Utilize alignmentscoringsmatricer as Blosum30, blosum62 or blosum80
and understand why they are different. Calculate values ​​in a
scoring matrix based alignments ie where do the numbers come from
and how can you construct smaller version of a scoring matrix on
paper.

An introduction to multiple alignments, including phylogetic trees
to reflect the sequences that are closely related.

Use multiple alignments to identify positions in a protein are
preserved and why they are preserved, such as the amino acids in
and around the active site.

Make a graphical representation of a multiple alignment vhj logo
plots and learn about information content in bits.

Calculate Shannon information content based on a multiple alignment
and comparison of results calculated in hand with what is obtained
from the server weblogo. 
",None,"
Thomas Nordahl Petersen"
,,,,,,,,,,,,
27636, Metagenomics and Microbiome Analysis,English , 10 ECTS , 2016/2017 ,E5 (Wed 8-17),MSc,Department of Systems Biology,"
The human microbiome is one of the hottest research fields and is
thought to play an important role for a series of diseases like
type 2 diabetes and other metabolic diseases, IBD, IBS, asthma and
childhood autism.

The purpose of the course is to give a solid understanding of the
microbiome, and to give the student understanding and experience
with metagenomics and microbiome analysis methods.

The course includes a laboratory part where microbiome samples will
be taken, prepared, sequenced and analyzed.

After the course the student should be able to explain basic
microbiome concepts, process metagenomics data, analyze microbiome
data in relation to phenotype etc. Specifically, the student should
be able to manage large amounts of sequence data from microbiome
samples, identify and annotate microbial organisms, and make
statistical analyses of microbiome data in relation to phenotype or
intervention information. Furthermore, it is the goal that the
student can formulate scientific questions that can be addressed by
microbiome data. 
","Explain the concept of metagenomics and its applications
opposed to single genomics Discuss a possible metagenomics experimental design; from
sampling to sequencing Explain basic metagenomic data generation Explain the advantages and limitations of microbiome data Perform basic metagenomics analysis Explain the basic principles of microbiome ecology Explain the basic principles of quantitative count based data
analysis Perform basic quantitative count based data analysis Perform calculations of basic ecological measures Present project work orally and on a poster","
How to prepare metagenomic samples for sequencing, including sample
purification, quantification and library preparation; metagenomic
data processing; metagenomic assembly; to learn to analyse and
interpret metagenomics and microbiome data; formulate scientific
microbiome questions; poster preparation and presentation 
","27624,27026,02402,27619","
Josef Korbinian Vogt"
,,,,,,,,,,,,
27641, Systems Biology,English , 5 ECTS , 2016/2017 ,E5A (Wed 8-12),MSc,Department of Systems Biology,"
To understand the interplay between many different biological
processes and how to perform quantitative and qualitative modelling
of such systems. 
","Describe the different approaches to systems biology. Describe different high-throughput experimental techniques used
in systems biology. Construct a biological network model from interaction
data. Calculate biological network properties using graph
theory. Understand the function and behavior of frequent regulatory
network motifs. Use of systematic genome-wide data together with biological
networks to evaluate cellular response or other phenomena. Design regulatory networks with a defined input/output
function. Estimate the significance of network models and ontologies
based on high-throughput experimental data. Model fitness based on cost benefit analysis. Understand the evolution of regulatory mechanisms in context of
the Demand Theory of Regulation. Determine the properties of dynamic models of gene
regulation.","
Introduction to systems biology, methods and techniques, high
throughput techniques including gene expression and protein-protein
interaction screens. Interactions and networks, graph theory,
biological network analysis. Principles of mathematical modelling,
first principle models versus data-driven models. Constructing
qualitative models by data integration. Regulatory pathway
reconstruction. Quantitative modeling and simulation, analysis of
dynamical models of gene regulation. Network motif discovery and
analysis. Functional behavior of common regulatory network motifs.
Fitness analysis as a function of the benefit and cost of protein
production. Evolutionary forces that drive regulatory mechanisms
based on the Savageau demand rules and their related theories. 
","27042,27002,27622,27040,27022,27611","
Christopher Workman"
,,,,,,,,,,,,
27683, Whole genome analysis in diagnostic microbiology,English , 5 ECTS , 2016/2017 ,F3A (Tues 8-12),MSc,Department of Systems Biology,"
Whole genome sequencing of microorganisms has in recent years
become a realistic alternative to more traditional phenotypic and
molecular tests. The technology has become so cheap that sequencing
platforms are moving into hospitals and food safety laboratories.
The challenge is no longer to generate the sequences, but rather to
analyse them and extract the relevant information from the large
amounts of data. Having followed this course, the students will be
able, at a general level, to account for the biological and genetic
background of different microorganisms’ pathogenic potential.
Further, by using a number of web-based methods, the students will
learn how to analyse and interpret microbial whole-genome data in
relation to clinical and food safety issues. 
","Account for different techniques for whole genome sequencing
and be able to use data from these techniques to assemble draft
genomes using web-based methods. Will further be able to use simple
measures to evaluate the quality of the assembled draft
genomes. Account for the bacterial species concept and apply web-based
methods for identifying bacteria based on whole-genome data. Account for how antibiotics and other antimicrobial substances,
including bacteriophages, exert their antimicrobial effect,
including how antibiotic resistance genes and other genes spread
between bacteria. Apply web-based methods to identify antibiotic resistance genes
in whole genome data. Apply a web-based method to identify virulence factors in whole
genome data from a model organism (Escherichia coli). Generate a database with specifik gen sequences of interest and
use it to identify the genes in whole genome data. Apply web-based methods for epidemiological investigations
related to outbreaks caused by microorganisms and interpret the
results in relation to identification of the route of
infection. Apply web-based methods to identify the content of metagenomic
samples. Apply the achieved knowledge and skills to carry out a project
and communicate the results through a poster.","
Whole genome sequencing techniques; the bacterial species concept;
antibiotics – mechanisms of action, mechanisms of resistance;
virulence factors; horizontal gene transfer; bacterial subtyping;
phylogenetic trees; epidemiology; metagenomic data. 
","27002,27008","
Ole Lund"
,,,,,,,,,,,,
27685, Immunological Bioinformatics,English , 5 ECTS , 2016/2017 ,June,MSc,Department of Systems Biology,"
Students should become familiar with, and enable them to use
bioinformatics related to immunology and vaccine design. 
","Explain the difference between class I and class II MHC
proteins. Explain the structure and function of an antibody/B cell
receptor. Find relevant immunological databases on the WWW and extract
desired data. Inditify the used germ-line genes in a final rearrangement of
antibody encoding genes. Use simple Unix and awk commands to reformat text files and use
command line calls of executable programs. Use web based methods to analyse fluorescence-activated cell
sorting (FACS) data and describe the background for the
analysis. Predict the possible binding of a polypeptide to the TAP
transporter, and cleavage by the proteasome and describe the
background for the prediction. Predict the possible binding of a peptide to the MHC and
describe the background for the prediction. Predict the possible T cell epitopes in a protein sequence and
describe the background for the prediction. Predict the possible linear and conformational B cell epitopes
in a protein sequence and describe the background for the
prediction. Use web based methods to assembe genomes and predict proteomes
from next generation sequence data and describe the background for
this. Construct a phylogenetic tree from related nucleotide sequences
using the PAUP program, and identify positively selected sites by
likelihood ratio testing on a suitable set of alternative models,
as implemented in the program PAML.","
Introduction to immunological bioinformatics, the immune system,
cellular immunity, antibody mediated immunity, infections, vaccine
design, modeling the immune system in the genome era, information
theory of the immune system, databases and web resources in
immunological bioinformatics, systems biology, experimental and
theoretical description of peptide-MHC binding, prediction of
epitopes using neural networks and sequence analysis, selection of
epitopes using bioinformatics, prediction of proteasome processing,
and TAP binding, DNA vaccines and maturation of the immune
response, plasmid design, discovery of disease related genes using
analysis of DNA array data, modeling of structural epitopes,
intellectual property rights in bioinformatics, analysis of FACS
and NGS data, practical exercises in alignment, database search and
prediction.

The first part will be lectures in the morning and practical
exercises in the afternoon. Second part will be project work
combined with lectures of invited speakers.

The evaluated exercises/projects will be done in groups.

Exercises for each of the 8 lectures with exercises and a larger
group project to be presented as a poster or by power point
presentation. 
","27321,27011,27611","
Ole Lund,
Paolo Marcatili,
Morten Nielsen"
,,,,,,,,,,,,
27692, Module 3: Value creation in pharma,English , 5 ECTS , 2016/2017 ,June  or  January,MSc,Department of Systems Biology,"
The aim of the course is to teach the participants how to create
value for new discoveries and innovations. 
","Estimate the novelty of a new discovery in an IPR
perspective. Decide if patenting is the optimal way to obtain value of a new
discovery. Judge the economic potential of a new discovery. Estimate the resource saving or result promoting potential of a
new discovery. Decide the optimal way of creating value of a new
discovery. Write an implementation and funding plan of a novel
discovery. Present the implementation and funding plan for external
stakeholders in order to get feedback. Interact efficiently in a team work during the project writing
process.","
The course will use the results obtained by the participants during
their Master projects as examples. The participants will be
introduced to general IPR theory with special focus on the
bio/pharma area. The course participants will further be introduced
to different views on value creation and how to evaluate the
potential of inventions and discoveries in industrial-/commercial-
as well as research contexts, with the use of examples from the
real world. The participants will be introduced to the basics of
creating a funding plan but also how to estimate and describe the
value of implementing new discoveries or improved processes. The
participants will later work in groups and use an innovation or
discovery obtained during one of the group participants master
thesis results as their object of interest. The participants must
evaluate the potential of the given object and the end result must
be a plan of how to obtain value of the given object. This can be
either in the form of a spin-out company in which case a funding
plan is needed. Another option is a report that describes how the
discovery can otherwise create value. In all cases the final report
must contain a plan of implementation with milestones, resources
needed (a draft budget), and expected benefits in a timeline view.
The participants will be expected to take personal contact to
potential stakeholders, not previously approached, in order to get
feedback on their thoughts, and document the outcome. 
",,"
Federico De Masi"
,,,,,,,,,,,,
27750, Advanced Experimental Synthetic Biology for Cell Factories,English , 5 ECTS , 2016/2017 ,June,MSc,Department of Systems Biology,"
To provide the student with extensive theoretical knowledge and
practical experience on the state-of-the-art synthetic biology for
developing industrial cell factories. 
","Select a candidate host strain, carbon feedstock, and
fermentation mode for a given bioproduct based on preliminary
techno-economic analysis. Reconstruct a biosynthetic pathway towards a given bioproduct
using computational tools and databases. Conceptually design a strain development program. Design in silico specific genetic modifications for four
typical hosts: E. coli, S. cerevisiae, Streptomyces & CHO
cells, based on state-of-the-art synthetic biology tools
(CRISPR-Cas9, USER, Gibson, in vivo recombination, RNA
interference, etc.) Apply advanced synthetic biology tools to engineer one of the
four hosts in the laboratory. Comply with Good Laboratory Practice (GLP): register the data
in Laboratory Information Management System (LIMS) and maintain
electronic laboratory notebooks. Analyze and interpret experimental results. Present the performed experimental study for an
audience.","
The students will learn how to apply the state-of-the-art synthetic
biology tools for designing novel cell factories for production of
bio-based chemicals and pharmaceuticals. The course is composed of
theory lectures and computer exercises in the morning and
laboratory project work in the afternoon. The students will choose
one of the four experimental tracks, where they will carry out a
smaller research project on engineering of: (1) E. coli, (2) S.
cerevisiae, (3) Streptomyces, or (4) CHO. 
","27026,27611,27405","
Irina Borodina,
Søren Molin"
,,,,,,,,,,,,
27800, PhD introductory course,English , 2.5 ECTS , 2016/2017 ,Fall and Spring,Ph.D.,Department of Systems Biology,"
The aim of the course is to induce the students to reflect upon
life as a PhD student, provide them with tools useful for their PhD
period and create a social and scientific network amongst PhD
students within the department. By sharing knowledge about their
projects, the students will acquire a basic understanding of the
research areas of the PhD schools. During the course, the students
will gain some of the necessary generic skills for completing the
proposed research project. 
","Realize the expectations for a PhD student at the
department Apply basic tools for PhD project management Find relevant funding opportunities and to write an abstract
for a funding application Understand the fundamental good practice of writing scientific
articles Make a data management plan Make a poster that presents their project Practice poster presentation Communicate their research by using the method of
storytelling Understand possible challenges in the PhD-supervisor
relationship and address these in a constructive way using the
given tools Understand how different kinds of personalities and personal
positions affect the PhD student-supervisor relationship Work with their own personal and professional strengths and
competencies and the areas for future development","
The following topics will be addressed:

- poster presentation

- project management

- publishing strategy and ethics

- data management

- responsible conduct of research

- PhD-supervisor relationship

- fundraising

- commuication via storytelling

- competences & development 
",None,"
Malene Bonné Meyer"
,,,,,,,,,,,,
27803, Bioinformatics and systems biology,English , 5 ECTS , 2016/2017 ,Outside schedule structure,Ph.D.,Department of Systems Biology,"
To provide the student with an overview and understanding of
bioinformatics tools used in biomedical research, and to enable the
student to solve complex bioinformatics tasks. 
","Compute the score of a pairwise alignment given a substitution
matrix and a gap penalty scoring system. Interpret E-values and other output from a BLAST database
search, especially to identify the database hits that are likely to
be homologous to the query sequence, and to suggest a likely
function of the query. Construct pairwise and multiple alignments using suitable
software. Construct phylogenetic trees using simple distance-based and
maximum likelihood methods. Use available web servers to predict a protein fold and to
calculate a structural model from a protein sequence. Explain, in general terms, the bioinformatical basis for
protein fold recognition. Explain the steps involved in protein homology modeling. Construct a position specific weight matrix from a multiple
sequence alignment and use this to calculate the match score for a
given sequence. Carry out gene prediction using internet tools, and demonstrate
understanding of the output. Describe the basics of how to train and use artificial neural
networks. Describe various approaches to comparing microbial genomes, and
to discuss the relative strengths and weaknesses of the
methods.","
The course is an intensive, two-week PhD course that covers various
aspects of bioinformatics and systems biology. The course is
offered in an on-site version as well as an internet transmitted
(online) version. Students on the online version of the course
follow the same lectures as those on-site, via live, real-time
transmitted lectures. Both onsite and online students are expected
to attend all lectures for the two-week period, and to participate
in computer exercises, where the students will be introduced to a
range of computational methods used in the field. It will be
possible for the online students to communicate and ask questions
during the lectures and exercises via chat.

The course will cover biological macromolecules from sequence
analysis through 3D-structure to the understanding of biological
function at the molecular level. The following topics will be
covered:

 - Nucleotide and amino acid sequences: pairwise alignment,
database searching, multiple alignment, sequencing, database
overview, gene finding, phylogenetic reconstruction.

 - Protein and DNA structures: structural alignment, homology
modelling, threading, protein surface prediction, protein secondary
structure prediction, DNA bending.

 - Protein and gene function: protein dynamics, catalytic
mechanisms, binding sites and binding energies, docking, energy
minimisation, structure based drug design, gene function
prediction.

The course will consist of lectures and computer exercises, where
the students will be introduced to a range of computational methods
used in the field and to Internet biocomputing services available.

Students are required to prepare by reading the course compendium,
which will be made available prior to the beginning of the course. 
",None,"
Anders Gorm Pedersen"
,,,,,,,,,,,,
27815, Analytical Microbial Natural Product Chemistry,English , 5 ECTS , 2016/2017 ,January,Ph.D.,Department of Systems Biology,"
Microorganisms are unique sources for diverse chemistry that can be
exploited in biotechnology (e.g. as pharmaceuticals) or feared as
contaminants in food or feed (e.g. mycotoxins). The aim of the
course is to give the students a fundamental insight into this
chemical diversity produced by microorganisms and especially how
these are analyzed. The course introduce the various types of
natural products (secondary metabolism), and analytical strategies
to profile, characterize and quantitate such metabolites also in
the perspective of the metabolomics. The emphasis will be on
chemical diversity within important genera such as: Penicillium,
Aspergillus, Fusarium and Streptomyces. 
","Define and describe the major classes of natural products
(secondary metabolites). Present one of the major pathways leading to secondary
metabolites in some details. Describe strategies for sample preparation of microbial
extracts (liquid extraction, solid phase extraction, pKa and LogD
considerations). Explain the principles of different types of chromatography
(RP, HILIC, IC) and pH considerations. Sketch-out an analytical strategy for a given molecule, UV/Vis,
FLD, GC, LC-MS Explain the use for GC-MS for different kinds of small
molecules Interpret data from mass spectrometry (spectra and
chromatograms), isotope and adduct patterns. Devise data processing approaches for metabolite
profiling. Interpretation of simple MS/MS spectra and their use in
dereplication Explain the strategies for modern LC-MS/MS target analysis and
being able to handle data analysis Being able to make quantitative LC-MS including handling matrix
effects via different startegies Within a short timeframe write a report and prepare a
scientific presentation.","
With onset in microbial metabolites especially fungal, the course
will focus on the following topics: a) the biochemistry of the
chemodiversity in microorganisms including the biosynthesis of
important classes of compounds such as polyketides, terpenoids and
alkaloids; b) concept and strategies of metabolite profiling and
metabolomics, c) the core analytical methodologies used for
detection and analysis of natural products including LC and GC and
detectors e.g. UV (diode array detection), fluorescence,
evaporative light scattering and especially mass spectrometry (MS),
d) data analysis of unit resolution MS and high resolution (TOF) MS
atmospheric pressure ionization spectra; e) data interpretation for
database searching; f) tentative identification of compounds based
on LC-MS data, LogD consideration and ion-exchange sample
preparation strategy, and g) Target analysis of known compounds and
their metabolites based on LC-MS/MS (triple quadrupole data)
including the scan functions of this instrument; h) Solid Phase
Extraction (SPE) purification strategies. 
",None,"
Kristian Fog Nielsen,
Thomas Ostenfeld Larsen"
,,,,,,,,,,,,
27820, Microbial Biofilm Techniques,English , 5 ECTS , 2016/2017 ,Outside schedule structure,Ph.D.,Department of Systems Biology,"
The overall objective for the course is to give the students
knowledge of state of the art techniques in biofilm research.

The participants will learn how to grow and investigate biofilms in
a laboratory setting and learn about general physiology of biofilm
growing bacteria and special problems pertaining to treatment of
patients infected with bacteria growing as a biofilm. 
","Perform biofilm flow cell setup and operation: Manipulation and
monitoring of growing biofilms, antibiotic treatment of biofilms,
viability assessment, on-line measurements of oxygen in biofilms,
harvesting of biofilms. Perform biofilm micro titer tray assays. Use advanced optical microscopy techniques: Confocal microscopy
and fluorescence microscopy, time-lapse (confocal) microscopy. Perform Fluorescence In Situ Hybridization (FISH) on embedded
biofilms. Perform simple biofilm experiments on an unknown organism that
the participants bring them selves or isolate on site. Understand chip technology as a tool for gene analysis. Perform mathematical image processing using COMSTAT
analysis. Perform digital image preparation and presentation
(Imaris). Present biofilm experiment results for an audience.","
The course is focused on microbial biofilms in the medical scenario
with examples such as urinary tract infections and cystic fibrosis.
The techniques include setup and running of biofilm flow cell
systems, fluorescence in situ hybridization, various advanced
imaging techniques, image analysis, flow cytometry, and more. The
course will be partly practical with hands-on exercises
complemented with lectures by prominent researchers in the field of
medical microbiology and microbial biofilms. The actual course
contents may vary a little from year to year. 
",,"
Claus Sternberg,Janus Anders Juul Haagensen"
,,,,,,,,,,,,
